input_path,label,vid_id
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_155.mp4,3,155
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_156.mp4,27,156
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_157.mp4,19,157
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_158.mp4,20,158
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_159.mp4,1,159
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_16.mp4,5,16
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_160.mp4,11,160
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_161.mp4,21,161
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_162.mp4,9,162
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_163.mp4,23,163
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_164.mp4,22,164
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_165.mp4,31,165
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_166.mp4,7,166
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_167.mp4,34,167
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_168.mp4,12,168
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_169.mp4,32,169
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_17.mp4,2,17
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_170.mp4,7,170
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_171.mp4,18,171
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_172.mp4,12,172
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_173.mp4,9,173
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_174.mp4,34,174
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_175.mp4,29,175
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_176.mp4,17,176
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_177.mp4,2,177
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_178.mp4,16,178
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_179.mp4,27,179
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_18.mp4,23,18
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_180.mp4,26,180
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_181.mp4,2,181
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_182.mp4,16,182
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_183.mp4,9,183
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_184.mp4,31,184
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_185.mp4,13,185
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_186.mp4,5,186
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_187.mp4,26,187
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_188.mp4,7,188
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_189.mp4,35,189
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_19.mp4,29,19
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_190.mp4,16,190
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_191.mp4,6,191
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_192.mp4,16,192
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_193.mp4,22,193
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_194.mp4,0,194
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_195.mp4,19,195
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_196.mp4,26,196
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_197.mp4,10,197
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_198.mp4,28,198
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_199.mp4,2,199
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_2.mp4,27,2
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_20.mp4,27,20
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_200.mp4,4,200
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_201.mp4,14,201
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_202.mp4,0,202
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_203.mp4,18,203
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_204.mp4,21,204
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_205.mp4,8,205
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_206.mp4,6,206
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_207.mp4,17,207
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_208.mp4,15,208
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_209.mp4,26,209
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_21.mp4,4,21
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_210.mp4,33,210
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_211.mp4,18,211
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_212.mp4,13,212
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_213.mp4,33,213
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_214.mp4,4,214
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_215.mp4,7,215
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_216.mp4,11,216
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_217.mp4,2,217
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_218.mp4,26,218
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_219.mp4,28,219
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_22.mp4,35,22
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_220.mp4,26,220
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_221.mp4,29,221
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_222.mp4,12,222
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_223.mp4,2,223
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_224.mp4,11,224
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_225.mp4,18,225
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_226.mp4,6,226
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_227.mp4,25,227
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_228.mp4,14,228
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_229.mp4,7,229
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_23.mp4,30,23
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_230.mp4,33,230
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_231.mp4,5,231
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_232.mp4,8,232
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_233.mp4,26,233
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_234.mp4,2,234
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_235.mp4,8,235
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_236.mp4,10,236
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_237.mp4,10,237
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_238.mp4,1,238
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_239.mp4,36,239
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_24.mp4,33,24
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_240.mp4,23,240
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_241.mp4,23,241
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_242.mp4,9,242
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_243.mp4,10,243
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_244.mp4,36,244
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_245.mp4,10,245
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_246.mp4,6,246
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_247.mp4,33,247
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_248.mp4,33,248
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_249.mp4,32,249
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_25.mp4,5,25
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_250.mp4,8,250
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_251.mp4,17,251
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_252.mp4,11,252
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_253.mp4,7,253
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_254.mp4,28,254
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_255.mp4,3,255
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_256.mp4,25,256
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_257.mp4,34,257
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_258.mp4,15,258
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_259.mp4,3,259
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_26.mp4,34,26
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_260.mp4,21,260
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_261.mp4,13,261
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_262.mp4,17,262
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_263.mp4,23,263
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_264.mp4,9,264
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_265.mp4,0,265
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_266.mp4,6,266
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_267.mp4,24,267
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_268.mp4,8,268
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_269.mp4,17,269
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_27.mp4,7,27
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_270.mp4,7,270
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_271.mp4,22,271
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_272.mp4,15,272
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_273.mp4,11,273
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_274.mp4,5,274
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_275.mp4,13,275
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_276.mp4,26,276
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_277.mp4,25,277
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_278.mp4,32,278
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_279.mp4,10,279
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_28.mp4,2,28
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_280.mp4,1,280
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_281.mp4,3,281
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_282.mp4,27,282
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_283.mp4,35,283
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_284.mp4,21,284
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_285.mp4,29,285
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_286.mp4,31,286
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_287.mp4,15,287
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_288.mp4,20,288
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_289.mp4,15,289
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_29.mp4,16,29
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_290.mp4,19,290
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_291.mp4,10,291
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_292.mp4,0,292
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_293.mp4,12,293
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_294.mp4,18,294
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_295.mp4,24,295
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_296.mp4,7,296
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_297.mp4,18,297
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_298.mp4,13,298
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_299.mp4,23,299
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_3.mp4,7,3
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_30.mp4,9,30
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_300.mp4,22,300
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_301.mp4,32,301
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_302.mp4,10,302
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_303.mp4,16,303
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_304.mp4,25,304
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_305.mp4,1,305
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_306.mp4,29,306
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_307.mp4,34,307
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_308.mp4,17,308
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_309.mp4,0,309
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_31.mp4,25,31
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_310.mp4,1,310
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_311.mp4,6,311
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_312.mp4,6,312
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_313.mp4,28,313
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_314.mp4,9,314
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_315.mp4,19,315
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_316.mp4,23,316
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_317.mp4,5,317
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_318.mp4,10,318
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_319.mp4,11,319
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_32.mp4,26,32
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_320.mp4,5,320
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_321.mp4,12,321
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_322.mp4,8,322
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_323.mp4,2,323
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_324.mp4,21,324
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_325.mp4,13,325
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_326.mp4,11,326
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_33.mp4,9,33
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_34.mp4,16,34
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_35.mp4,23,35
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_36.mp4,8,36
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_37.mp4,10,37
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_38.mp4,24,38
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_39.mp4,26,39
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_4.mp4,7,4
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_40.mp4,5,40
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_41.mp4,5,41
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_42.mp4,29,42
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_43.mp4,17,43
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_44.mp4,35,44
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_45.mp4,18,45
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_46.mp4,7,46
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_47.mp4,28,47
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_48.mp4,20,48
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_49.mp4,22,49
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_5.mp4,8,5
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_50.mp4,29,50
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_51.mp4,8,51
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_52.mp4,33,52
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_53.mp4,10,53
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_54.mp4,3,54
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_55.mp4,5,55
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_56.mp4,11,56
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_57.mp4,23,57
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_58.mp4,35,58
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_59.mp4,9,59
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_6.mp4,0,6
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_60.mp4,28,60
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_61.mp4,28,61
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_62.mp4,18,62
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_63.mp4,10,63
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_64.mp4,2,64
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_65.mp4,33,65
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_66.mp4,25,66
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_67.mp4,13,67
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_68.mp4,14,68
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_69.mp4,11,69
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_7.mp4,30,7
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_70.mp4,3,70
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_71.mp4,20,71
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_72.mp4,14,72
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_73.mp4,2,73
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_74.mp4,0,74
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_75.mp4,32,75
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_76.mp4,7,76
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_77.mp4,22,77
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_78.mp4,13,78
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_79.mp4,9,79
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_8.mp4,18,8
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_80.mp4,26,80
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_81.mp4,23,81
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_82.mp4,34,82
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_83.mp4,28,83
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_84.mp4,0,84
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_85.mp4,23,85
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_86.mp4,4,86
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_87.mp4,29,87
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_88.mp4,5,88
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_89.mp4,17,89
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_9.mp4,27,9
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_90.mp4,15,90
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_91.mp4,1,91
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_92.mp4,9,92
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_93.mp4,23,93
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_94.mp4,6,94
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_95.mp4,28,95
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_96.mp4,34,96
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_97.mp4,13,97
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_98.mp4,3,98
../RouletteVision-Dataset/Input-Output Videos/SET 3/S3_INPUT_99.mp4,2,99
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_1.mp4,15,1
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_10.mp4,31,10
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_100.mp4,34,100
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_101.mp4,35,101
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_102.mp4,33,102
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_103.mp4,2,103
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_104.mp4,14,104
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_105.mp4,23,105
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_106.mp4,9,106
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_107.mp4,13,107
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_108.mp4,30,108
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_109.mp4,22,109
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_11.mp4,6,11
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_110.mp4,1,110
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_111.mp4,33,111
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_112.mp4,7,112
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_113.mp4,18,113
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_114.mp4,29,114
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_115.mp4,5,115
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_116.mp4,8,116
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_117.mp4,25,117
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_118.mp4,7,118
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_119.mp4,9,119
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_12.mp4,2,12
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_120.mp4,2,120
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_121.mp4,25,121
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_122.mp4,31,122
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_123.mp4,5,123
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_124.mp4,15,124
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_125.mp4,4,125
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_126.mp4,8,126
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_127.mp4,18,127
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_128.mp4,12,128
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_129.mp4,15,129
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_13.mp4,8,13
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_130.mp4,32,130
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_131.mp4,23,131
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_132.mp4,23,132
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_133.mp4,2,133
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_134.mp4,20,134
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_135.mp4,21,135
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_136.mp4,26,136
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_137.mp4,8,137
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_138.mp4,36,138
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_139.mp4,21,139
../RouletteVision-Dataset/Input-Output Videos/SET 4/S4_INPUT_14.mp4,16,14
